rank,udise_code,school,address,school_lat,school_lng,settlement,cluster,zone,distance_m,is_nearest
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Hanumanthapura,Majestic,North,1247,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Vivekananda Nagar,Majestic,North,1450,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Hanumanthappa Colony,Majestic,North,1618,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Okalipuram,Majestic,North,1633,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Rasaldhar Street,Majestic,North,1637,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Ambedkar Nagar-97,Majestic,North,1759,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,VV Giri colony,Majestic,North,1835,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,JCW Nagar,Majestic,North,1876,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Bheemshakthi Slum,Yeshwantpur,West,1884,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Lakshmanapuri,Majestic,North,1967,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Minerva Mill,Majestic,North,2339,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Gopalpura,Majestic,North,2428,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Sharif Nagar,Yeshwantpur,West,2543,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,VST colony,Majestic,North,2624,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Ashwath Nagar,JJR Nagar,Central,2691,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Vinayaka Slum,Peenya - West,West,2694,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Himalaya Huts,Majestic,North,2712,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Vinny Colony,JJR Nagar,Central,2749,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Keshava Nagar,JJR Nagar,Central,2852,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Nagamma Nagar,JJR Nagar,Central,3388,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Handigudisalu,Majestic,North,3462,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Bhakshi Garden I & II,KR Market,Central,3507,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Saw Mill Lane,KR Market,Central,3516,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,IPD Salappa Layout,Rayapuram,Central,3518,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Bhangi Colony,KR Market,Central,3544,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Sidhartha Nagar,KR Market,Central,3564,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,VS Garden,Rayapuram,Central,3606,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Cheluvadipalya,KR Market,Central,3611,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Harikunte,Rayapuram,Central,3648,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Velmurugapuram,KR Market,Central,3654,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Anjanappa Garden I & II,KR Market,Central,3678,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Jolly Mohalla,KR Market,Central,3713,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Old Pension Mohalla,KR Market,Central,3729,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,JJR Nagar North,Rayapuram,Central,3753,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Thimmenahalli,Nagarbhavi,Central,3790,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Giripuram,KR Market,Central,3835,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Sanjay Gandhi Nagar,Peenya - West,West,3913,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Corporation Colony,Nagarbhavi,Central,3924,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Anandapuram I & II,KR Market,Central,3963,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,JJR Nagar South,Rayapuram,Central,3966,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,3971,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Anjaneya Temple,KR Market,Central,3994,no
20,29280502522,CORPORATION GIRLS PU COLLEGE SRIRAMPURA,15 khalipalya BHAKTHARALl post doddaballapura tq Bangalore rural district 51204,12.998183,77.564717,Adimoola Compound,KR Market,Central,3994,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Anjaneya block,Majestic,North,702,yes
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Vivekananda block,Majestic,North,733,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Valluvarpurm,Majestic,North,1053,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Railway Station/Ambedkar Nagar,Majestic,North,1414,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Swathanthra Nagar,Majestic,North,1474,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,RKS,Majestic,North,1548,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Srirampura,Majestic,North,1576,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Gawtham Nagar,Majestic,North,1643,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Dayananda Nagar,Majestic,North,1643,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Hanumanthapura,Majestic,North,1711,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Kasturi Nagar,Majestic,North,1721,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Rasaldhar Street,Majestic,North,1898,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Vivekananda Nagar,Majestic,North,1921,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Hanumanthappa Colony,Majestic,North,1966,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,VV Giri colony,Majestic,North,2054,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,JCW Nagar,Majestic,North,2143,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Ambedkar Nagar-97,Majestic,North,2179,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Okalipuram,Majestic,North,2184,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Lakshmanapuri,Majestic,North,2325,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Bheemshakthi Slum,Yeshwantpur,West,2456,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Sharif Nagar,Yeshwantpur,West,2613,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Vinayaka Slum,Peenya - West,West,2629,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Himalaya Huts,Majestic,North,2959,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Minerva Mill,Majestic,North,2992,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Gopalpura,Majestic,North,3152,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,VST colony,Majestic,North,3204,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Ashwath Nagar,JJR Nagar,Central,3363,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Vinny Colony,JJR Nagar,Central,3418,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Keshava Nagar,JJR Nagar,Central,3522,no
21,29280502808,BBMP HPS KODANDARAMAPURA,"Vyalikaval, Kodandarampura, Malleshwaram West",13.002862,77.572308,Sanjay Gandhi Nagar,Peenya - West,West,3987,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Anjaneya block,Majestic,North,702,yes
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Vivekananda block,Majestic,North,733,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Valluvarpurm,Majestic,North,1053,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Railway Station/Ambedkar Nagar,Majestic,North,1414,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Swathanthra Nagar,Majestic,North,1474,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,RKS,Majestic,North,1548,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Srirampura,Majestic,North,1576,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Gawtham Nagar,Majestic,North,1643,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Dayananda Nagar,Majestic,North,1643,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Hanumanthapura,Majestic,North,1711,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Kasturi Nagar,Majestic,North,1721,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Rasaldhar Street,Majestic,North,1898,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Vivekananda Nagar,Majestic,North,1921,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Hanumanthappa Colony,Majestic,North,1966,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,VV Giri colony,Majestic,North,2054,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,JCW Nagar,Majestic,North,2143,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Ambedkar Nagar-97,Majestic,North,2179,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Okalipuram,Majestic,North,2184,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Lakshmanapuri,Majestic,North,2325,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Bheemshakthi Slum,Yeshwantpur,West,2456,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Sharif Nagar,Yeshwantpur,West,2613,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Vinayaka Slum,Peenya - West,West,2629,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Himalaya Huts,Majestic,North,2959,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Minerva Mill,Majestic,North,2992,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Gopalpura,Majestic,North,3152,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,VST colony,Majestic,North,3204,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Ashwath Nagar,JJR Nagar,Central,3363,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Vinny Colony,JJR Nagar,Central,3418,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Keshava Nagar,JJR Nagar,Central,3522,no
22,29280502804,BBMP HS KODANDARAMAPURA,BBMP HIGH SCHOOL KODANDARAMAPURA MALLESHWARAM BANGALORE 560003KODANDARAMPURA,13.002862,77.572308,Sanjay Gandhi Nagar,Peenya - West,West,3987,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Handigudisalu,Majestic,North,749,yes
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,IPD Salappa Layout,Rayapuram,Central,804,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,VS Garden,Rayapuram,Central,867,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,914,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Sarkari Oni,Yeshwantpur,West,1039,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Gada,JJR Nagar,Central,1086,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Arfath Nagar I & II,JJR Nagar,Central,1109,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Harikunte,Rayapuram,Central,1117,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Thimmenahalli,Nagarbhavi,Central,1263,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,JJR Nagar North,Rayapuram,Central,1370,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Farookhiya Nagar I & II,JJR Nagar,Central,1409,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Devarajurs Nagar,JJR Nagar,Central,1418,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Gopalpura,Majestic,North,1464,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Janata Colony,JJR Nagar,Central,1489,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,JJR Nagar South,Rayapuram,Central,1495,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Vinayaka Nagar,JJR Nagar,Central,1540,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Keshava Nagar,JJR Nagar,Central,1561,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Corporation Colony,Nagarbhavi,Central,1562,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Ashwath Nagar,JJR Nagar,Central,1582,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Vinny Colony,JJR Nagar,Central,1584,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Boomatha Seva Sangha,JJR Nagar,Central,1691,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Nagamma Nagar,JJR Nagar,Central,1707,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Minerva Mill,Majestic,North,1770,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Anjanappa Garden I & II,KR Market,Central,1928,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,VST colony,Majestic,North,1964,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Bhangi Colony,KR Market,Central,2043,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Sidhartha Nagar,KR Market,Central,2155,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Kanaka Nagar,Nagarbhavi,Central,2188,no
23,29200802533,BBMP HIGH SCHOOL K P AGRAHARA,1st main magadi road K P AGRAHARA,12.97344,77.54827,Old Pension Mohalla,KR Market,Central,2215,no
